"channelTitle","videoId","videoTitle","videoDescription","tags","videoCategoryId","videoCategoryLabel","topicCategories","caption","defaultLAudioLanguage","viewCount","likeCount","commentCount","release_date","release_time","duration"
"ARTE Concert","dmiQR7ytoeg","The Kills - ""New York""  Festival 2023 –","🇫🇷 @thekillsofficial interprète ""New York"" au ARTE Concert Festival 2023 Full show : https://youtu.be/rvC1rucleFk à voir sur arte.tv ____________ [AVAILABLE UNTIL 17/11/2025] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","the kills,the kills arte,the kills arte concert,the kills arte concert festival,The kills rock,the kills full album live,the kills god games,the kills ACF 23,2023,Arte,Concert,ARTE concert,ARTE,ARTE Concert,Musique,Music,live,web,scène,gig,concert,The kills 103,the kills new york,the kills live,arte,arte replay,arte concert",10,"Music","Music,Pop_music,Rock_music","false","en-GB",402013,265,5,2023-11-13,"10:24:50","03:59"
"ARTE Concert","hv_10rrzVQc","Chilly Gonzales - Il Pleut Sur Notre-Dame (feat. Bonnie Banane) ","🇫🇷 @chilly_gonzales interprète ""Il pleut sur Notre Dame"" feat. @bonniebanane2120 et @StellaLePage ARTE Concert Festival 2023. Full show : https://youtu.be/c383iMVr8fY à voir sur arte.tv ____________ [AVAILABLE UNTIL 17/11/2025] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","Chilly,chilly gonzales,Chilly Gonzales arte,Chilly Gonzales Arte Concert,Chilly Gonzales Arte Concert Festival,Chilly Gonzales ACF23,2023 live,live music,Chilly Gonzales Live,Chilly concert,Gonzales chilly Arte Festival,ARTE,ARTE Concert,Musique,Music,live,web,scène,gig,concert,chilly gonzales chambers,chilly gonzales live,chilly gonzales solo piano,piano,LiveMusic,ChillyGonzalesLive,PianoMaestro",10,"Music","Music,Pop_music,Rock_music","false","en-GB",20453,90,6,2023-11-13,"10:22:09","05:14"
"ARTE Concert","K9OxTIi_f4g","Richard Hawley - Baloise Session 2023 –","🇩🇪 Jazz. Rock. Pop. Folk. Richard Hawley ist ein wahrer Allrounder. Auf der Baloise Session 2023 bringt der Brite seine besonderen Klänge auf die Bühne in Basel – immer unterwegs auf den Fußspuren bekannter Stile, Klänge und Künstler:innen. Weniger ausgeprägt in den Extremen, aber nicht minder leidenschaftlich ist die Art, wie Richard Hawley seine Songs schreibt und orchestriert. Mal tönt es nach dem schwülstigen Roy Orbison, mal nach Johnny Cash, dann hört man Jazz, Rock’n’Roll oder klassischen Brit-Pop. Dieser Vollblutmusiker aus Sheffield hat all die Stile studiert und das Beste daraus zu eigenen Songs vereint. Über allem schwebt seine sehr charakteristische Crooner-Stimme, die mal weich und melodisch, mal düster und melancholisch klingt. Richard Hawley lebt nicht von einer Ansammlung von Nummer-1-Hits, sondern vom Gesamtkunstwerk, das sogar Bands wie Coldplay, Radiohead oder R.E.M. inspiriert. Darum haben sie ihn als Opener auf Tournee mitgenommen. ____________ 🇫🇷 Jazz, rock, pop, folk : Richard Hawley est un musicien éclectique. Le Britannique aime parcourir les genres et s’inscrit volontiers dans les pas d’artistes célèbres. Des influences qu’il fera découvrir sur la scène de la Baloise Session 2023. Richard Hawley compose et arrange ses chansons avec autant de précision que de passion. Roy Orbison, Johnny Cash, jazz, rock’n’roll ou encore britpop : le natif de Sheffield s’est frotté à tous les styles. Il en livre une synthèse personnelle dans ses propres chansons, avec sa voix de crooner caractéristique, tantôt douce et lyrique, tantôt sombre et mélancolique. L’artiste ne court pas après les classements : il est en quête d’absolu. Rien d’étonnant à ce que des groupes comme Coldplay, Radiohead ou encore R.E.M. lui aient confié la première partie de leurs tournées. ____________ 🇬🇧 Jazz. Rock. Pop. Folk. Richard Hawley is a true all-rounder. At the Baloise Session 2023, the Brit will be bringing his special sounds to the stage in Basel - always travelling in the footsteps of well-known styles, sounds and artists. The way Richard Hawley writes and orchestrates his songs is less extreme, but no less passionate. Sometimes it sounds like sultry Roy Orbison, sometimes like Johnny Cash, then you hear jazz, rock'n'roll or classic Brit pop. This thoroughbred musician from Sheffield has studied all these styles and combined the best of them into his own songs. His very characteristic crooner voice hovers over everything, sometimes soft and melodic, sometimes dark and melancholic. Richard Hawley doesn't live from a collection of number 1 hits, but from a complete work of art that even inspires bands like Coldplay, Radiohead or R.E.M.. That's why they took him on tour with them as an opener. ____________ [AVAILABLE UNTIL 07/02/2024] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","ARTE,ARTE Concert,Musique,Music,live,web,scène,gig,concert",10,"Music","Independent_music,Jazz,Music,Pop_music,Rock_music","false","en-GB",18820,399,21,2023-11-09,"20:14:40","07:40"
"ARTE Concert","vLaVqldWnnU","Rewind  Festival 2023 –","Rembobinez, réécoutez, revivez ! 3 jours d’ambiance, 10 concerts, 1 vidéo qui résume tout. Merci d'avoir fait de cette édition 2023 une réussite, à la Gaîté Lyrique comme en livestream. Le Arte Concert Festival à retrouver en intégralité : http://bit.ly/ACFPlaylist ____________ [AVAILABLE UNTIL 02/05/2025] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","ARTE,ARTE Concert,Musique,Music,live,web,scène,gig,concert,jessica winter,priya ragu,Shelf lives,The Kills,Ascendant vierge,jehnny beth,koki nakano,Alice Phoebe Lou,Kara Jackson,Chilly Gonzales,Bonnie banane,tess voelker",10,"Music","Electronic_music,Music,Pop_music","false","en-GB",4573,114,0,2023-11-07,"18:46:23","01:00"
"ARTE Concert","UXuisvx8ZsE","Sam Shure bei Chat with a DJ ","Sam Shure’s Sound, sowohl in seinen Produktionen als auch seinen DJ-Sets, ist von der melodischen und organischen Musikalität geprägt, die man mit Festivals wie Burning Man, Epizode oder Tulum und Ibiza in Verbindung bringt. Als Sohn eines Jazz-Musikers atmen seine House- und Tech House Tracks eine stilistische Offenheit, die sie in alle Richtungen abschließbar machen. In der neuen Staffel „ChatWithA_DJ“ lässt ARTE Concert wieder die Mischpulte glühen! Ab Donnerstag, den 14. September lädt « ChatWithA_DJ » alle zwei Wochen ab 20 Uhr drei KünstlerInnen sowohl aus der elektronischen Musikszene, als auch aus dem Rap und Hiphop in das exklusive ChatWithA_DJ LED-Studio in Berlin ein, um je ein 60 Minütiges DJ Set zu spielen. Während des Sets kann die Community im Chat Fragen stellen, die dann im anschließenden Talk von den DJs beantwortet werden. Das Ganze ist live auf dem ARTE-Channel auf Twitch: https://www.twitch.tv/arte_tv und wird von Josi Miller moderiert. Die Aufzeichnung der Musicacts gibt es im Anschluss hier auf YouTube zu sehen. Visuals by Jem The Misfit ____________ [AVAILABLE UNTIL 05/11/2024] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","Sam Shure,Chat with a DJ,Chat with a DJ 2023,ARTE,Berlin,Techno,Elektro,DJ,DJ Set,ARTE Concert",10,"Music","Electronic_music,Hip_hop_music,Music,Pop_music","false","",3532,102,6,2023-11-06,"19:00:15","59:02"
"ARTE Concert","wjzfKVK7Yxk","SKALA bei Chat with a DJ ","Vor fünf Jahren zog SKALA nach Berlin, um die Techno-Hauptstadt mit ihrem melodischen Sound zu erobern. Ihre Mission ist es, die Menschen emotional zu öffnen, damit sie mit einem Gefühl der Eskalation nach Hause gehen, oder wie sie es gerne nennt: ""eSKALAtion"". Als Produzentin verbindet sie ihre Vergangenheit als Pianistin mit ihrer Liebe zu elektronischer Tanzmusik und ihrem DJ-Dasein. In der neuen Staffel „ChatWithA_DJ“ lässt ARTE Concert wieder die Mischpulte glühen! Ab Donnerstag, den 14. September lädt « ChatWithA_DJ » alle zwei Wochen ab 20 Uhr drei KünstlerInnen sowohl aus der elektronischen Musikszene, als auch aus dem Rap und Hiphop in das exklusive ChatWithA_DJ LED-Studio in Berlin ein, um je ein 60 Minütiges DJ Set zu spielen. Während des Sets kann die Community im Chat Fragen stellen, die dann im anschließenden Talk von den DJs beantwortet werden. Das Ganze ist live auf dem ARTE-Channel auf Twitch: https://www.twitch.tv/arte_tv und wird von Josi Miller moderiert. Die Aufzeichnung der Musicacts gibt es im Anschluss hier auf YouTube zu sehen. Visuals by Jem The Misfit ____________ [AVAILABLE UNTIL 05/11/2024] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","SKALA,Skala,Chat with a DJ,Chat with a DJ 2023,Berlin,Techno,Elektro,DJ,DJ Set,ARTE,ARTE Concert",10,"Music","Electronic_music,Music","false","",4998,146,14,2023-11-06,"17:00:45","00:08"
"ARTE Concert","Xc-rMSxTI-s","Hidden Empire bei Chat with a DJ ","Branko Novakovic und Niklas Schäfers alias Hidden Empire sind seit Jahren fester Bestandteil der Stil vor Talent-Familie. Mit ihrem melodischen, angetrancten Tech-House-Sound sorgen sie für die großen Emotionen auf dem Dancefloor. Als Produzenten schauen sie regelmäßig weit über den Tellerrand der Club-Funktionalität und deklinieren ihren Sound in die unterschiedlichsten Richtungen durch. In der neuen Staffel „ChatWithA_DJ“ lässt ARTE Concert wieder die Mischpulte glühen! Ab Donnerstag, den 14. September lädt « ChatWithA_DJ » alle zwei Wochen ab 20 Uhr drei KünstlerInnen sowohl aus der elektronischen Musikszene, als auch aus dem Rap und Hiphop in das exklusive ChatWithA_DJ LED-Studio in Berlin ein, um je ein 60 Minütiges DJ Set zu spielen. Während des Sets kann die Community im Chat Fragen stellen, die dann im anschließenden Talk von den DJs beantwortet werden. Das Ganze ist live auf dem ARTE-Channel auf Twitch: https://www.twitch.tv/arte_tv und wird von Josi Miller moderiert. Die Aufzeichnung der Musicacts gibt es im Anschluss hier auf YouTube zu sehen. Visuals by Jem The Misfit ____________ [AVAILABLE UNTIL 05/11/2024] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","Hidden Empire,Jem The Misfit,Techno,Elektro,Berlin,DJ,DJ Set,Branko Novakovic,Niklas Schäfers,Chat with a DJ,Chat with a DJ 2023,ARTE Concert,ARTE",10,"Music","Electronic_music,Music","false","",4315,128,5,2023-11-06,"15:00:32","01:46"
"ARTE Concert","xQv0Tx--NT0","Alice Phoebe Lou  Festival 2023 –","#ALICEPHOEBELOU #ARTECONCERTFESTIVAL 🇫🇷 L’indépendance à tout prix. Pour @AlicePhoebeLouMusic ’est autant un crédo qu’un plan de carrière. Assumant ne pas viser le statut de star de la pop qu’ont pu lui promettre les maisons de disques dont elle décline les propositions depuis plusieurs années, la Sud-Africaine gère sa carrière comme elle l’entend. Désormais basée à Berlin, Alice débarque sur le Vieux Continent il y a de ça quelques années avec pour seuls bagages sa guitare et une sérieuse envie d’y faire son trou. Tantôt jongleuse de balles de feu à Paris, puis musicienne dans les métros d’Amsterdam et de Berlin, la jeune compositrice finance ses premiers albums et EPs avec ce qu’elle récolte lors de ses performances de rue. Pourtant, les propositions de maisons de disque ne manquent pas, mais souhaitant garder le contrôle sur sa carrière et ses productions, c’est en totale indépendance qu’elle produit ses cinq albums studio et deux albums live. Son cinquième album, Shelter, sorti en 2023 ne fait évidemment pas exception à la règle et peaufine encore un peu une œuvre où se rencontrent pop, folk, soul et soft rock, faisant d’elle une héritière toute désignée des Carole King et autres Patti Smith. Et bien qu’elle remplisse désormais des salles un peu partout en Europe, la berlinoise d’adoption se plaît encore à jouer régulièrement dans le métro et les parcs de la capitale allemande. Mais nul besoin de vous perdre dans le S-Bahn, car c’est sur la scène de la Gaîté Lyrique pour le ARTE Concert Festival que nous la retrouvons ! Filmé le 4 novembre 2023 à la Gaîté Lyrique, Paris. ____________ [AVAILABLE UNTIL 04/05/2025] More concerts on our website: https://www.arteconcert.com You can also find us on: Facebook: https://www.facebook.com/ARTEConcert/ Twitter: https://twitter.com/ARTEconcertFR Instagram FR: https://www.instagram.com/arteconcertfr/ Instagram DE: https://www.instagram.com/arteconcertde/","alice phoebe lou,Alice,Phoebe,lou,Alice Phoebe arte Concert,Alice Phoebe Lou Arte Concert,alice phoebe lou pop,Alice Phoebe Lou shel,Full Album,alice phoebe lou full concert,live music,live,music,soft roc,soft rock,folk,Arte Concert Festival 2023,ACF 23,ACF,ARTE,ARTE Concert,Musique,Music,web,scène,gig,concert",24,"Entertainment","Music,Pop_music,Rock_music","false","fr",108081,3535,138,2023-11-05,"14:31:07","33:57"
"ARTE Concert","bY50f2h1g78","Koki Nakano ft. Tess Voelker  Festival 2023–","#KOKINAKANO #TESSVOELKER 10 doigts, 88 touches, telles sont les contraintes auxquelles font face la majorité des pianistes de ce monde. Un espace d’expression limité dont on ne semble néanmoins pas discerner les frontières tant certains artistes continuent à innover. Parmi ces explorateurs sonores, le japonais @kokinakano7866. Assis derrière un piano depuis sa plus tendre enfance, le natif de Fukuoka approfondit une certaine idée de la composition classique, entre douceur et dépouillement. Après un premier album en 2016 en collaboration avec le violoncelliste Vincent Ségal puis un second sorti en 2020, il revient en 2022 avec Oceanic Feeling, oeuvre qui l’installe définitivement dans le paysage du genre néoclassique. Fasciné par le rapport entre la musique et le corps, Nakano multiplie les incursions dans le monde de la danse, collaborant notamment avec le chorégraphe Damien Jalet ou encore la danseuse et chorégraphe américaine Tess Voelker. C’est cette dernière qui le rejoindra d’ailleurs sur la scène de la Gaîté Lyrique pour danser au son de trois de ses compositions. Une rencontre au sommet dont seul ARTE Concert Festival a le secret. Filmé le 4 novembre 2023 à la Gaîté Lyrique, Paris. ____________ [AVAILABLE UNTIL 04/05/2025] More concerts on our website: https://www.arteconcert.com You can also find us on: Facebook: https://www.facebook.com/ARTEConcert/ Twitter: https://twitter.com/ARTEconcertFR Instagram FR: https://www.instagram.com/arteconcertfr/ Instagram DE: https://www.instagram.com/arteconcertde/","Koki Nakano,Koki nakano tess voelker,Koki ft tess voelker,Arte Concert,Arte concert festival,Arte 2023 concert,Arte Festival 2023 concert,Koki arte concert,Koki nakano arte concert,Koki Nakano Arte concert festival,Koki Nakano ft Tess Voelker arte concert festival 2023,ARTE,ARTE Concert,Musique,Music,live,web,scène,gig,concert,danse,musique,arte live,koki nakano,arte 2023 concert",24,"Entertainment","Classical_music,Music","false","fr",5224,127,3,2023-11-05,"14:12:53","46:24"
"ARTE Concert","OD96_zPAE5g","Kara Jackson  Festival 2023 –","#KARAJACKSON #ARTECONCERTFESTIVAL Qu’ils tiennent la plume pour écrire ses textes, ou qu’ils caressent les cordes de sa guitare folk, les doigts de @karajacksonmusic semblent touchés par la grâce. La jeune artiste originaire de la lointaine banlieue de Chicago s’est imposée comme l’une futures grandes voix de la musique folk américaine. Et comme bien souvent de l’autre côté de l’Atlantique, qui dit folk dit chanson à texte. Et des textes Kara Jackson n’en manque pas. C’est d’ailleurs à travers ses écrits qu’elle se fait d’abord connaître. Autrice engagée, elle publie en 2019 un premier recueil de poésie qui lui vaudra de remporter le prestigieux titre de National Youth Poet. Une poétesse donc, mais qui décide néanmoins de laisser échapper les mots de ses pages pour les chanter sur des compositions de folk délicates et raffinées. En résulte son premier album, Why Does the Earth Give Us People to Love ?, sorti en 2023 et qu’elle vient nous interpréter en solo guitare voix sur la scène du ARTE Concert Festival. Filmé le 4 novembre 2023 à la Gaîté Lyrique, Paris. ____________ [AVAILABLE UNTIL 04/05/2025] More concerts on our website: https://www.arteconcert.com You can also find us on: Facebook: https://www.facebook.com/ARTEConcert/ Twitter: https://twitter.com/ARTEconcertFR Instagram FR: https://www.instagram.com/arteconcertfr/ Instagram DE: https://www.instagram.com/arteconcertde/","kara,kara jackson,Kara Kackson arte,Kara Jackson ARte Concert,Kara JAckson Arte concert festival,Cara Jackson,kara jackson why does the earth,Kara arte concert Festival,Kara ACF23,Kara Jackson guitare,Kara Jackson folk,folk,folk music,why does the earth,ARTE,ARTE Concert,Musique,Music,live,web,scène,gig,concert,soft folk music,indie folk music,concert live,Arte live",24,"Entertainment","Music","false","fr",8647,285,10,2023-11-05,"14:04:46","30:06"
"ARTE Concert","_u2ytqVCmvI","Priya Ragu  Festival 2023 –","#PRIYARAGU #ARTECONCERTFESTIVAL2023 🇫🇷 Avis aux comptables du monde entier : vos chances de faire un jour carrière dans la pop sont peut-être minces, mais elles ne sont pas nulles ! Et @priyaraguofficial est la preuve. Née en Suisse de parents tamouls sri lankais, l’artiste est élevée dans ce grand écart culturel que seuls connaissent les enfants d’immigrés. D’un côté, les musiques tamouls de ses parents, de l’autre, MTV et ses tubes pops mondialisés. Et au milieu de tout ça ? Priya, qui absorbe le meilleur des deux mondes pour faire jaillir quelque chose de nouveau. Mais avant que son art ne devienne une possible carrière, c’est derrière un bureau, en tant que comptable que la jeune suisse débute sa vie d’adulte. Une voie professionnelle bien rassurante pour sa famille mais qu’elle décidera finalement de faire voler en éclats pour se lancer à corps perdu dans la musique. Collaborant avec son frère Japhna Gold, elle se dévoile au monde en 2021 avec damnshestamil, première mixtape posant les bases d’une musique où s’entrechoquent pop, rnb, rap et electro, le tout infusé d’influences du sous-continent indien. Une myriade d’éloges dans la presse, et une collaboration remarquée sur le troisième album de Jungle plus tard, et la voici qui se présente enfin avec un premier album Santhosam sur la scène de la Gaîté Lyrique pour le ARTE Concert Festival. Filmé le 2 novembre 2023 à la Gaîté Lyrique, Paris. ____________ [AVAILABLE UNTIL 01/05/2025] More concerts on our website: https://www.arteconcert.com You can also find us on: Facebook: https://www.facebook.com/ARTEConcert/ Twitter: https://twitter.com/ARTEconcertFR Instagram FR: https://www.instagram.com/arteconcertfr/ Instagram DE: https://www.instagram.com/arteconcertde/","priya ragu,priya ragu arte,priya ragu arte concert festival,priya,ragu,priya ragu arte concert,arte,concert,arte concert festival,arte concert,arte concert festival 2023,priya ragu good love,priya ragu forgot about,pryia,pryia ragu,priya ragu arte concert festival 2023,pop,pop music,live",24,"Entertainment","Hip_hop_music,Music,Pop_music","false","fr",5643,193,17,2023-11-05,"13:56:39","37:54"
"ARTE Concert","CZ2GvvwzAGw","Shelf Lives  Festival 2023 –","#SHELFLIVES #ARTECONCERTFESTIVAL On pensait le punk mort et enterré depuis qu’une banque a sorti des cartes bancaires à l’effigie des Sex Pistols. Pourtant, si l’esthétique du mouvement a bien été engloutie par la machine capitaliste, son esprit, lui, demeure intact. Preuve en est avec les deux énergumènes de @shelflives qui, comme leurs aïeuls, sont passés maîtres dans l’art de donner aux rageux l’envie de leur mettre des claques. En même temps, tout chez eux transpire l’insolence : leurs textes, leur attitude, mais aussi leur ascension. Anciens camarades d’université, Sabrina Di Giulio et Jonny Hillyard forment Shelf Lives en 2021. En octobre de la même année sort un premier single éponyme de punk à la sauce électronique qui leur vaudra d’être embauchés deux mois plus tard pour assurer les premières parties de Skunk Anansie. Sorti l’année suivante, leur mini album Yes, Offence enfonce le clou à grand renfort de titres incendiaires poussant la saturation et l’irrévérence dans leurs retranchements. Un album qui voit ces bons enfants de la fin du 20ème siècle, ironiser de leur relation d’attraction-répulsion pour la société de l’abondance et de l’insouciance qui lui avait été promise. Après un passage remarqué à Glastonbury en 2023, les voilà qui déboulent à la Gaîté Lyrique pour le ARTE Concert Festival avec la ferme intention de retourner la scène et les consciences. Filmé le 3 novembre 2023 à la Gaîté Lyrique, Paris. ____________ [AVAILABLE UNTIL 02/05/2025] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","Shelf lives,shelf,lives,shelf lives arte,shelf lives arte concert,shelf lives arte concert festival,shelf lives arte concert festival 2023,Arte,arte concert,arte concert festival,arte concert festival 2023,ACF,ACF 23,Shelf Lives - All Grown Up,off the rails arte concert,shelf lives,ARTE,live,punk,punk britannique,Gaîté Lyrique,arte,arte replay,music,punk mu,punk music",24,"Entertainment","Music,Rock_music","false","fr",5632,144,15,2023-11-04,"20:50:37","36:04"
"ARTE Concert","QIADhVP5D44","Jessica Winter  Festival 2023 –","#JESSICAWINTER #ARTECONCERTFESTIVAL ""Quand la vie te donne des citrons, fais-en de la citronnade."" Quoiqu’un peu galvaudé à l’ère des gourous du développement personnel, ce dicton n’en reste pas moins un efficace encouragement à la résilience. Dans le cas de @jessicawinter666 la vie s’est montrée pour le moins généreuse en agrumes, mais la londonienne a su devenir une experte en citronnade. Clouée à un lit d’hôpital pendant une bonne partie de son enfance, elle trouve dans le piano une échappatoire. Finalement remise sur pieds, elle quitte sa ville natale de Portsmouth à 16 ans pour rejoindre le quartier londonien de Brixton avec pour objectif de se faire un nom sur la scène musicale de la capitale. Mais entre un manager aux conseils discutables (il lui est notamment conseillé de faire du porno pour boucler les fins de mois) et des frictions avec les personnes qui lui gravitent alors autour, elle décide finalement d’arrêter de compter sur les autres et de se faire confiance. D’abord en duo dans Pregoblin ou encore dans l’ombre en tant que productrice (Metronomy, Phoebe Green, The Big Moon,…), elle se lance enfin en solo début 2023 avec son premier EP Limerence. Savante alchimie de pop, électro et rock indé, ne lésinant pas sur l’expérimentation, ces quelques titres auront suffi à mettre l’artiste sur les radars de la presse britannique, et… du ARTE Concert Festival ! On la retrouve donc à la Gaîté Lyrique pour sa première date française. Filmé le 2 novembre 2023 à la Gaîté Lyrique, Paris. ____________ [AVAILABLE UNTIL 01/05/2025] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","jessica winter arte,jessica winter arte concert,jessica winter arte concert festival,jessica winter,jessica,winter,arte,concert,arte concert,jessica winter live,arte concert festival,arte concert festival 2023,pop,electro,rock,arte concert festival jessica winter,live,music,pop music,electro music",24,"Entertainment","Electronic_music,Music,Pop_music,Rock_music","false","fr",6245,173,10,2023-11-03,"21:15:53","33:57"
"ARTE Concert","xOk6PfUrfMQ","Bekar  ","Le rappeur de Roubaix Bekar vient défendre dans le Club un premier album baptisé Plus Fort Que l'Orage. L’occasion rêvée de se frotter à un rap technique, entre musicalité et introspection. Après ZKR, c’est au tour de @bekarnfr de représenter le rap des Hauts de France Dans le Club ! Si c’est à Madrid que le rappeur voit le jour, c’est bien son enfance passée dans le Nord de la France qui l’a façonné – comme le montre si bien l’EP Briques Rouges. C’est le succès de son premier EP et un passage remarqué sur le tremplin du Main Square Festival d’Arras qui donnent à Bekar la confiance de faire du rap son métier. Il enchaîne alors sur d’autres EP, écume les open mics et s’entoure de musiciens talentueux pour mettre sur pieds son premier album. Ainsi est né Plus Fort Que l'Orage, un premier effort fruit du travail de Bekar, de son fidèle acolyte Lucci, du producteur Myth Syzer, du guitariste Vincent David et du pianiste Vladimir Pariente. Cet opus très ambitieux a de grandes chances de faire de Bekar un des futurs grands noms du rap français. Il n’y a qu’à voir sa prestation Dans le Club pour en être convaincu. Filmé le 25 octobre 2023 à la Gaîté Lyrique, Paris. Photo © Pierre (Lapin) Le Bruchec SET LIST : 00:00 - Opinel 02:26 - Chromé 05:10 - Dehørs 07:54 - B.E 10:57 - Entre 4 murs 13:32 - La branche 16:25 - Sans la pluie 18:39 - Le film de ma vie feat. Roshi 20:59 - Fisheye 24:09 - Magenta 25:54 - Fenêtre sur mer 28:54 - Mon cœur et ma tête ------------------------- [AVAILABLE UNTIL 24/10/2024] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","bekar,bekar arte,bekar arte concert,bekar arte concert rap,bekar dans le club,dans le club,arte,concert,Bekar rap dans le club,Arte Bekar,Arte dans le club bekar,rap dans le club,la valentina bekar lord apex,plus fort que l'orage,entre 4 murs,Sous la pluie bekar,bekar orage arte concert,Bekar ft PLK,Arte,live,web,gaite lyrique,bekar soleil s'allume,bekar plus haut",24,"Entertainment","Hip_hop_music,Music,Pop_music","false","",27829,1084,53,2023-10-31,"16:45:02","33:11"
"ARTE Concert","xn64TGGbVEg","La Valentina  ","#DANSLECLUB #lavalentina Artiste en pleine éclosion, @LaValentina846 dévoile son univers chaloupé Dans le Club. Une très belle découverte, à la croisée des langues et des genres. La Valentina nous vient d’Alfortville, dans le Val-de-Marne. Née dans une famille trouvant ses racines en Colombie, la jeune femme a grandi sous influences latines. Un héritage que l’on retrouve totalement dans sa musique : La Valentina chante en français comme en espagnol, cultive ses inspirations aussi bien du côté du rap français que de la salsa. Ce background rare donne naissance à une musique tout à fait unique où se télescopent notamment rap conscient, mélancolie, drill, boom-bap et sonorités latinos. Ces couleurs, La Valentina les conçoit en compagnie du producteur Tonio 8cho, et plus largement des membres du collectif 8FOR6. Passée par le concours de rap organisé par Netflix La Nouvelle Ecole et sur la scène du défricheur Mama Festival, La Valentina est au tout début de sa carrière lorsqu’elle se présente devant le public de Dans le Club. Elle y présente ses tous premiers morceaux devant un public déjà conquis. Filmé le 25 octobre 2023 à la Gaîté Lyrique, Paris. Photo © Pierre (Lapin) Le Bruchec ------------------------- [AVAILABLE UNTIL 24/10/2024] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","La Valentina,La Valentina dans le club,La Valentina Rap,La Valentina dans le club arte,La Valentina Dans le club ARte Concert,La Valentina arte,La Valentina arte concert,La valentina rap concert Dans le club,Arte,Concert,Arte Concert,Dans le club,Dans le club Bekar lord apex La Valentina,Live Gaité Lyrique La Valentina,Concert Valentina,Dans le club Gaité lyrique,La valentina no gozo,concert,dans le club,dans le club arte,dans le club arte concert",24,"Entertainment","Hip_hop_music,Music,Pop_music","false","",4597,132,32,2023-10-30,"16:45:05","23:15"
